"id","custom_date","master_development","sub_loc_1","sub_loc_2","sub_loc_3","sub_loc_4","total_sales_price_val","sales_price_sqft_unit","sales_price_sqm_unit","unit_size_sqft","unit_size_sqm","unit_type","no_beds","custom_view","maid","study","balcony","plot_size_sqft","plot_size_sqm","developer_type","floor_level","evdnc_name","comments","dev_name","unit_no","sale_sequence"
"10176847","2025-03-22","Mudon","Al Ranim","","","","3000000","1280","13761","2344","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Phase 5 | Gated Community | Big Plot","Dubai Properties","",""
"10861449","2025-09-10","Mudon","Al Ranim","","","","4100000","1609","17300","2548","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Brand New | Prime Location | Genuine Sale","Dubai Properties","",""
"10371350","2025-06-03","Mudon","Al Ranim","","","","3999999","1332","14337","3003","279","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Luxury G+2 Villa | Close to Pool | Best Price","Dubai Properties","",""
"10936251","2025-08-30","Mudon","Al Ranim","","","","3100000","1505","16230","2060","191","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","HOT DEAL | SINGLE ROW | VERY NEAR TO PARK |","Dubai Properties","",""
"10484529","2025-05-27","Mudon","Al Ranim","","","","3950000","1358","14630","2908","270","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Large Plot | Near Amenities | Genuine Resale","Dubai Properties","",""
"10472557","2025-02-20","Mudon","Al Ranim","","","","2500000","1128","12136","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Competitive Price | Motivated Seller | Prime Location","Dubai Properties","",""
"10961705","2025-08-18","Mudon","Al Ranim","","","","3000000","1277","13761","2350","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | 3 Bedroom Townhouse | Best Location!","Dubai Properties","",""
"10091348","2025-02-19","Mudon","Al Ranim","","","","4300000","1444","15523","2977","277","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Great Location | Big Plot | Greenery View","Dubai Properties","",""
"10358745","2025-05-29","Mudon","Al Ranim","","","","4500000","1511","16245","2978","277","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Mortgage Accepted | Direct Facing Park | Plot 3031 SQ FT | Corner | Single Row","Dubai Properties","",""
"10273586","2025-04-28","Mudon","Al Ranim","","","","2850000","1215","13073","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","SINGLE ROW | PAID 55% | BEST PRICE","Dubai Properties","",""
"10730301","2025-07-21","Mudon","Al Ranim","","","","4000000","1331","14337","3005","279","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Corner unit |  Big Plot | Next to Park and Pool","Dubai Properties","",""
"10349161","2025-05-27","Mudon","Al Ranim","","","","3400000","1450","15596","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Family Community | Park Facing | Modern Type","Dubai Properties","",""
"10132321","2025-02-19","Mudon","Al Ranim","","","","2800000","1194","12844","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3 Bedroom Townhouse-Single Row (3B1-M)","Dubai Properties","",""
"12127609","2025-11-26","Mudon","Al Ranim","","","","3250000","1382","14908","2351","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Good Deal | Genuine Resale | Handover 2026","Dubai Properties","",""
"10152410","2025-03-04","Mudon","Al Ranim","","","","2999999","1353","14563","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Facing The Pool | 3B1 Layout","Dubai Properties","",""
"10150035","2025-03-13","Mudon","Al Ranim","","","","3700000","1371","14741","2699","251","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Near to amenities | Type 4B2","Dubai Properties","",""
"10486693","2025-06-11","Mudon","Al Ranim","","","","3750000","1472","15823","2548","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Brand New | Prime Location | Genuine Sale","Dubai Properties","",""
"11915610","2025-11-04","Mudon","Al Ranim","","","","3500000","1579","16990","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Beautiful Park Facing | Prime Location | Single Row","Dubai Properties","",""
"10649556","2025-06-25","Mudon","Al Ranim","","","","2999999","1353","14563","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Luxury G+1 Villa | single Row | Best Price","Dubai Properties","",""
"10476860","2025-04-07","Mudon","Al Ranim","","","","3200000","1707","18391","1875","174","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","PRIME LOCATION | SINGLE ROW | 3 BED","Dubai Properties","",""
"10368494","2025-06-02","Mudon","Al Ranim","","","","3500000","1202","12915","2913","271","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Exclusive | Single Row | Direct To The Park","Dubai Properties","",""
"10399995","2025-06-13","Mudon","Al Ranim","","","","3000000","1659","17857","1808","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3 Bedroom | Single Row | On Pool And Park","Dubai Properties","",""
"10413632","2025-06-18","Mudon","Al Ranim","","","","3999999","1570","16878","2548","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Luxury G+1 Villa | Park View | Best Price","Dubai Properties","",""
"10413454","2025-06-18","Mudon","Al Ranim","","","","4099999","1365","14695","3004","279","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Luxury G+2 Villa | Single Row | Best Price","Dubai Properties","",""
"10867154","2025-09-27","Mudon","Al Ranim","","","","3100000","1319","14220","2351","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Motivated Seller | Type: 3B1 | Elegant Community | Modern Layout","Dubai Properties","",""
"10637359","2025-06-21","Mudon","Al Ranim","","","","4000000","1356","14599","2949","274","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Genuine Resale / Prime Location / Single Row","Dubai Properties","",""
"11530751","2025-09-28","Mudon","Al Ranim","","","","4499999","1347","14516","3341","310","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Exclusive | Ready Soon","Dubai Properties","",""
"10290547","2025-05-05","Mudon","Al Ranim","","","","2950000","1331","14320","2216","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Luxury G+1 Villa | Park View | Best Price","Dubai Properties","",""
"12410915","2026-01-13","Mudon","Al Ranim","","","","4870000","1746","18803","2790","259","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","MUDON - AL RANIM - OFF PLAN - 4BHK- MAID ROOM FOR SALE","Dubai Properties","",""
"10281799","2025-05-01","Mudon","Al Ranim","","","","3600000","1235","13284","2914","271","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Exclusive Location | Private Single Row | Expansive Open Layout","Dubai Properties","",""
"10150014","2025-03-22","Mudon","Al Ranim","","","","3200000","1247","13445","2566","238","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Great Location | Big Plot | Greenery View","Dubai Properties","",""
"10126082","2025-02-27","Mudon","Al Ranim","","","","3000000","1489","16043","2015","187","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","COMMUNITY EXPERT | VOT VASTU | FREE MORTGAGE | NO AGENTS","Dubai Properties","",""
"10472978","2025-03-06","Mudon","Al Ranim","","","","3800000","1372","14786","2769","257","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Genuine Resale | Near Park","Dubai Properties","",""
"12484705","2026-01-27","Mudon","Al Ranim","","","","3350000","1429","15367","2345","218","Townhouse","3","","NULL","NULL","NULL","0","0","NULL","G+1","Active Listings","Opposit Pool | Brand New | Special Layout","Dubai Properties","",""
"10311884","2025-05-14","Mudon","Al Ranim","","","","3700000","1270","13653","2913","271","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","G+2 | Direct on park | Special Unit","Dubai Properties","",""
"10357757","2025-05-29","Mudon","Al Ranim","","","","3600000","1413","15190","2548","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Lowest Price I No Agents I Single Row","Dubai Properties","",""
"10273599","2025-04-28","Mudon","Al Ranim","","","","2825000","1205","12959","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","BEST PRICE | SINGLE ROW | NEAT TO PARK","Dubai Properties","",""
"10778054","2025-08-03","Mudon","Al Ranim","","","","3900000","1364","14662","2860","266","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Corner Unit  Single Row  | 4Beds + Maids|","Dubai Properties","",""
"10891596","2025-08-12","Mudon","Al Ranim","","","","2950000","1255","13532","2350","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Genuine Seller | VAASTU","Dubai Properties","",""
"12469920","2026-01-23","Mudon","Al Ranim","","","","4600000","1531","16487","3004","279","Townhouse","4","","NULL","NULL","NULL","0","0","NULL","G+1","Active Listings","Single Row | Modern Layout | 4BR + Maid Townhouse","Dubai Properties","",""
"10890733","2025-09-13","Mudon","Al Ranim","","","","4000000","1538","16529","2600","242","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Corner | Near Park | Easy Access to Main Road","Dubai Properties","",""
"10349173","2025-05-27","Mudon","Al Ranim","","","","3400000","1449","15596","2347","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Huge Layout | Premium Location","Dubai Properties","",""
"11769530","2025-10-17","Mudon","Al Ranim","Al Ranim 1","","","3420000","1543","16602","2217","206","Townhouse","3","","","","","1808","168","","G+1","Title Deed","","Dubai Properties","","Resale"
"12239671","2025-12-19","Mudon","Al Ranim","Al Ranim 1","","","3500000","1579","16990","2217","206","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Ready To Move 3 Beds Close To The Park And Pool","Dubai Properties","",""
"10900515","2025-08-19","Mudon","Al Ranim","Al Ranim 1","","","3800000","1480","15930","2568","238.55","Townhouse","3","","NULL","NULL","","1871","173.84","NULL","G+2","Active Listings","Mortgage | G + 2 | Park View | Ready To Move in","Dubai Properties","",""
"10866476","2025-08-25","Mudon","Al Ranim","Al Ranim 1","","","3400000","1534","16505","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Brand New | Park Backing | White Goods","Dubai Properties","",""
"10777856","2025-08-03","Mudon","Al Ranim","Al Ranim 1","","","3450000","1835","19714","1880","175","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3Bedrooms |Vacant Now| 3B1M Premium Unit","Dubai Properties","",""
"10722495","2025-07-18","Mudon","Al Ranim","Al Ranim 1","","","3200000","1688","18182","1896","176","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Park View | Handover Soon | Designed for Comfort","Dubai Properties","",""
"10662227","2025-06-28","Mudon","Al Ranim","Al Ranim 1","","","4100000","1609","17300","2548","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Mortgage Acceptable | Big Plot | Single Row","Dubai Properties","",""
"10382627","2025-06-09","Mudon","Al Ranim","Al Ranim 1","","","3400000","1193","12830","2850","265","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Backing to Park | Single Row | Handover July 2025","Dubai Properties","",""
"10256614","2025-04-23","Mudon","Al Ranim","Al Ranim 1","","","3100000","1398","15049","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row 3BR Villa-Park View-Handover July 2025","Dubai Properties","",""
"11038285","2025-09-24","Mudon","Al Ranim","Al Ranim 1","","","4600000","1743","18776","2639","245","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Best Deal | 4 Beds + Maids | Prime Location","Dubai Properties","",""
"11002884","2025-09-03","Mudon","Al Ranim","Al Ranim 1","","","4250000","1647","17708","2580","240","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Park facing | Ready to Move In | High ROI","Dubai Properties","",""
"10111519","2025-02-06","Mudon","Al Ranim","Al Ranim 1","","","2950000","1331","14320","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Best price |Al Ranim 1 | Single Row to green belt","Dubai Properties","",""
"10958555","2025-09-15","Mudon","Al Ranim","Al Ranim 1","","","4300000","1505","16226","2857","265","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Park Facing  I Genuine Resale I Prime Location","Dubai Properties","",""
"12352052","2026-01-02","Mudon","Al Ranim","Al Ranim 1","","","6100000","2048","22046","2978","276.7","Townhouse","4","","NULL","NULL","","4955","460.34","NULL","G+2","Active Listings","Ideally Located | Motivated Seller | Hot Deal","Dubai Properties","",""
"10897511","2025-08-15","Mudon","Al Ranim","Al Ranim 1","","","5200000","1051","11304","4948","460","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Premium Villa for Sale l Ideal For Family living","Dubai Properties","",""
"10849775","2025-08-15","Mudon","Al Ranim","Al Ranim 1","","","5000000","1679","18070","2978","276.7","Townhouse","4","Community,Swimming Pool,Park","NULL","NULL","","2582","239.86","Type 4B2","G+2","Active Listings","4BR I G+2 End Unit I Single Row I Ready to Move in","Dubai Properties","",""
"12128016","2025-12-18","Mudon","Al Ranim","Al Ranim 1","","","4150000","1424","15314","2915","271","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Exclusive Villa | Lush Community | Spacious Living","Dubai Properties","",""
"10771872","2025-08-01","Mudon","Al Ranim","Al Ranim 1","","","4050000","1589","17104","2549","236.78","Townhouse","4","Community,Green belt","NULL","NULL","","3064","284.67","NULL","G+1","Active Listings","Corner | Stunning Park View | Viewing Available","Dubai Properties","",""
"10712550","2025-07-15","Mudon","Al Ranim","Al Ranim 1","","","3500000","1579","16990","2217","206","Townhouse","3","","NULL","NULL","","1808","168","","G+1","Active Listings","Premium Location / Near to Handover","Dubai Properties","",""
"11917800","2025-11-05","Mudon","Al Ranim","Al Ranim 1","","","3275000","1477","15898","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Pool and Park View | Brand New | Family Living","Dubai Properties","",""
"10655948","2025-06-26","Mudon","Al Ranim","Al Ranim 1","","","4150000","1354","14561","3064","285","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Biggest Plot 4BR + Maids TH| Handover July| 50%-50%","Dubai Properties","",""
"11827100","2025-11-05","Mudon","Al Ranim","Al Ranim 1","","","3600000","1624","17476","2217","206","Townhouse","3","","NULL","NULL","","1854","172.25","NULL","G+1","Active Listings","Middle Unit I Brand New I Motivated Seller","Dubai Properties","",""
"10373012","2025-06-04","Mudon","Al Ranim","Al Ranim 1","","","2900000","1308","14078","2217","206","Townhouse","3","Community,Road,Walkway","NULL","NULL","","1872","173.96","NULL","G+1","Active Listings","Genuine Seller | Single Row | 3BR +M | Elegant Layout","Dubai Properties","",""
"10196696","2025-03-18","Mudon","Al Ranim","Al Ranim 1","","","3200000","1443","15534","2217","206","Townhouse","3","","NULL","NULL","","1916","177.99","","G+1","Active Listings","FINANCE PRE-APPROVED BUYER WELCOME | SINGLE ROW","Dubai Properties","",""
"10242967","2025-04-17","Mudon","Al Ranim","Al Ranim 1","","","3000000","1353","14563","2217","206","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","On PARK I LONG Park View I VASTU Compliant","Dubai Properties","",""
"11701202","2025-11-04","Mudon","Al Ranim","Al Ranim 1","","","3275000","1477","15898","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Pool and Park View | Brand New | Family Living","Dubai Properties","",""
"11667400","2025-10-24","Mudon","Al Ranim","Al Ranim 1","","","3500000","1579","16990","2217","206","Townhouse","3","Community,Walkway,Play area","NULL","NULL","","1871","173.84","NULL","G+1","Active Listings","3 Bedrooms + Maid | Brand New | Ready To Move","Dubai Properties","",""
"10131478","2025-02-21","Mudon","Al Ranim","Al Ranim 1","","","4500000","1511","16263","2978","276.7","Townhouse","4","","NULL","NULL","","3035","281.99","NULL","G+2","Active Listings","4BR+M | G+2 | Ready Jun 2025 | Cash Buyers","Dubai Properties","",""
"11036866","2025-09-11","Mudon","Al Ranim","Al Ranim 1","","","3299900","1295","13924","2548","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","4 BEDS+MAIDS TOWNHOUSE  | PRIVATE GARDEN","Dubai Properties","",""
"10108016","2025-02-19","Mudon","Al Ranim","Al Ranim 1","","","2775000","1252","13471","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Motivated Seller | 3B1 Layout","Dubai Properties","",""
"9110246","2025-09-11","Mudon","Al Ranim","Al Ranim 1","","","4350000","1707","18371","2548","236.78","Townhouse","4","Community","","","","2975","276.39","Type: 4B1 (M)","G+1","Pending Sales (SPA/MOU)","","Dubai Properties","",""
"11945540","2025-11-14","Mudon","Al Ranim","Al Ranim 1","","","3400000","1534","16505","2217","206","Townhouse","3","","","","","1826","169.66","","G+1","Title Deed","","Dubai Properties","","Resale"
"11754931","2025-10-16","Mudon","Al Ranim","Al Ranim 1","","","3300000","1488","16019","2217","206","Townhouse","3","","","","","1808","167.99","","G+1","Title Deed","","Dubai Properties","","Resale"
"12412393","2026-01-13","Mudon","Al Ranim","Al Ranim 1","","","3750000","1691","18204","2217","206","Townhouse","3","Community,Green belt","NULL","NULL","","1836","170.55","NULL","G+1","Active Listings","3BR G+1 | Park Backing | Single Row","Dubai Properties","",""
"12350098","2026-01-02","Mudon","Al Ranim","Al Ranim 1","","","4400000","1726","18583","2549","236.78","Townhouse","4","","NULL","NULL","","2585","240.17","NULL","G+1","Active Listings","On the Park | Brand New | 4 Bedroom+Maids","Dubai Properties","",""
"10844876","2025-08-29","Mudon","Al Ranim","Al Ranim 1","","","3200000","1770","19048","1808","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","PARK FACING | SINGLE ROW | HANDOVER SOON","Dubai Properties","",""
"12126526","2025-12-05","Mudon","Al Ranim","Al Ranim 1","","","3600000","1624","17476","2217","206","Townhouse","3","","NULL","NULL","","1854","172.25","NULL","G+1","Active Listings","Middle Unit I Brand New I Motivated Seller","Dubai Properties","",""
"10771806","2025-08-01","Mudon","Al Ranim","Al Ranim 1","","","4050000","1589","17104","2549","236.78","Townhouse","4","Community,Green belt","NULL","NULL","","3064","284.67","NULL","G+1","Active Listings","Corner | Stunning Park View | Viewing Available","Dubai Properties","",""
"10708072","2025-07-14","Mudon","Al Ranim","Al Ranim 1","","","3150000","1740","18750","1810","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Close to Pool | Motivated Seller| Cash or Mortgage","Dubai Properties","",""
"10648285","2025-06-24","Mudon","Al Ranim","Al Ranim 1","","","3200000","1444","15534","2216","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Rare Park View | Genuine Resale | Turnover Soon","Dubai Properties","",""
"11812608","2025-11-04","Mudon","Al Ranim","Al Ranim 1","","","3500000","1579","16990","2217","206","Townhouse","3","Community,Walkway,Play area","NULL","NULL","","1871","173.84","NULL","G+1","Active Listings","3 Bedrooms + Maid | Brand New | Ready To Move","Dubai Properties","",""
"10362093","2025-05-31","Mudon","Al Ranim","Al Ranim 1","","","3500000","1228","13208","2850","265","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Backing to Park | Single Row | Handover July 2025","Dubai Properties","",""
"10241821","2025-04-17","Mudon","Al Ranim","Al Ranim 1","","","3500000","1228","13208","2850","265","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Backing to Park | Single Row | Handover July 2025","Dubai Properties","",""
"10169954","2025-03-11","Mudon","Al Ranim","Al Ranim 1","","","3500000","1373","14782","2549","236.78","Townhouse","4","","NULL","NULL","","2928","272.03","","G+1","Active Listings","Genuine Seller|Single Row |4BR +M|Elegant Layout","Dubai Properties","",""
"11699230","2025-10-09","Mudon","Al Ranim","Al Ranim 1","","","3250000","1466","15777","2217","206","Townhouse","3","","NULL","NULL","","1805","167.66","Type 3B1","G+1","Active Listings","Open Layout | Park Facing | Brand New","Dubai Properties","",""
"11664693","2025-10-19","Mudon","Al Ranim","Al Ranim 1","","","4250000","1673","18008","2540","236","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","On Park | Brand New | Lowest PSF","Dubai Properties","",""
"11537473","2025-09-19","Mudon","Al Ranim","Al Ranim 1","","","3280000","1479","15922","2217","206","Townhouse","3","","NULL","NULL","","1859","172.67","NULL","G+1","Active Listings","Close to Park|Serious Seller|Stylish Modern Layout","Dubai Properties","",""
"10099821","2025-02-15","Mudon","Al Ranim","Al Ranim 1","","","3050000","1376","14806","2217","206","Townhouse","3","Community,Walkway,Play area","NULL","NULL","","1871","173.84","NULL","G+1","Active Listings","Single row | Backing Park | Multiple Options","Dubai Properties","",""
"9054230","2025-07-30","Mudon","Al Ranim","Al Ranim 1","","","3425000","1545","16626","2217","206","Townhouse","3","Community,Play area","","","","1808","168","Mid unit","G+1","Pending Sales (SPA/MOU)","","Dubai Properties","",""
"9090663","2025-09-09","Mudon","Al Ranim","Al Ranim 1","","","3250000","1466","15777","2217","206","Townhouse","3","","","","","1881","174.74","","G+1","Title Deed","","Dubai Properties","","Resale"
"11751955","2025-10-15","Mudon","Al Ranim","Al Ranim 1","","","3700000","1441","15510","2567","238.55","Townhouse","3","","","","","1898","176.33","Type 3B2","G+2","Title Deed","","Dubai Properties","","Resale"
"10887076","2025-11-04","Mudon","Al Ranim","Al Ranim 1","","","4200000","1355","14583","3100","288","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Best Price | Handed-over | Mortgage","Dubai Properties","",""
"10317365","2025-05-16","Mudon","Al Ranim","Al Ranim 1","","","4000000","1569","16893","2549","236.78","Townhouse","4","Community,Green belt","NULL","NULL","","3064","284.67","NULL","G+1","Active Listings","Genuine Resale / Prime Location / Single Row","Dubai Properties","",""
"10768576","2025-08-01","Mudon","Al Ranim","Al Ranim 1","","","3700000","1441","15481","2568","239","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","G + 2 | Family Room | Park Backing | Brand New","Dubai Properties","",""
"10700227","2025-07-12","Mudon","Al Ranim","Al Ranim 1","","","3100000","1655","17816","1873","174","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Genuine Seller|Single Row |3BR +M|Elegant Layout","Dubai Properties","",""
"11917219","2025-11-05","Mudon","Al Ranim","Al Ranim 1","","","3850000","1737","18689","2217","206","Townhouse","3","","NULL","NULL","","1845","171.41","Type 3B1","G+1","Active Listings","G+2 I Green Belt I Negotiable I Best Community","Dubai Properties","",""
"10641655","2025-06-23","Mudon","Al Ranim","Al Ranim 1","","","3200000","1443","15534","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Handover Soon  On Park Prime Location Genuine Seller","Dubai Properties","",""
"10349115","2025-05-27","Mudon","Al Ranim","Al Ranim 1","","","3700000","1441","15510","2568","238.55","Townhouse","3","","NULL","NULL","","1871","173.84","NULL","G+2","Active Listings","Genuine Resale | G + 2 | Park View | Call Now!","Dubai Properties","",""
"10235700","2025-04-14","Mudon","Al Ranim","Al Ranim 1","","","3100000","1398","15049","2217","206","Townhouse","3","","NULL","NULL","","1872","173.93","NULL","G+1","Active Listings","Motivated Seller| Single Row | Genuine Resale","Dubai Properties","",""
"10128469","2025-02-14","Mudon","Al Ranim","Al Ranim 1","","","3000000","1353","14563","2217","206","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Handover in July 2025  | Pool Facing | Single Row","Dubai Properties","",""
"11535643","2025-09-27","Mudon","Al Ranim","Al Ranim 1","","","4150000","1562","16802","2657","247","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Brand New | Best Location","Dubai Properties","",""
"11030452","2025-10-03","Mudon","Al Ranim","Al Ranim 1","","","4400000","1543","16604","2851","265","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","4 Bedroom TH | Direct on Park | Mortgage","Dubai Properties","",""
"10967671","2025-09-07","Mudon","Al Ranim","Al Ranim 1","","","3100000","1390","14976","2230","207","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Brand New | Near to Park and Pool | Single Row","Dubai Properties","",""
"10096937","2025-02-10","Mudon","Al Ranim","Al Ranim 1","","","2800000","1461","15730","1916","178","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Genuine Resale | 3 BHK Villa | Prime Area","Dubai Properties","",""
"11906820","2025-09-07","Mudon","Al Ranim","Al Ranim 1","","","3350000","1511","16265","2217","205.97","Townhouse","","","","","","0","0","","G+1","Pending Sales (SPA/MOU)","","Dubai Properties","",""
"8972879","2025-05-13","Mudon","Al Ranim","Al Ranim 1","","","2900000","1308","14078","2217","206","Townhouse","3","Community,Green belt","","","","1836","170.55","Type 3B1","G+1","Oqood","","Dubai Properties","","Resale"
"10825883","2025-10-20","Mudon","Al Ranim","Al Ranim 1","","","4250000","1636","17635","2598","241","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","4BR on the park | Ranim 1 | Type 4B1","Dubai Properties","",""
"10765809","2025-07-31","Mudon","Al Ranim","Al Ranim 1","","","3800000","1480","15930","2568","238.55","Townhouse","3","","NULL","NULL","","1900","176.53","NULL","G+2","Active Listings","Resale| 3 Bed+Family Room| G+2| Single Row","Dubai Properties","",""
"10694291","2025-07-10","Mudon","Al Ranim","Al Ranim 1","","","3100000","1658","17816","1870","174","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Ready soon| Best layout G+1 | Geniune Resale","Dubai Properties","",""
"10412705","2025-06-17","Mudon","Al Ranim","Al Ranim 1","","","3400000","1534","16505","2217","206","Townhouse","3","Community,Park","NULL","NULL","","1896","176.15","","G+1","Active Listings","G+1 Townhouse | Prime Location | Viewing Available","Dubai Properties","",""
"10340388","2025-05-23","Mudon","Al Ranim","Al Ranim 1","","","3000000","1584","17045","1894","176","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Handover Soon | 3 BR Plus Maids |  Phase One","Dubai Properties","",""
"10224734","2025-04-09","Mudon","Al Ranim","Al Ranim 1","","","4000000","1343","14456","2978","276.7","Townhouse","4","","NULL","NULL","","2584","240.07","NULL","G+2","Active Listings","G+2 | 4Beds+M | Ready June 2025 | Cash Buyer Only","Dubai Properties","",""
"10145186","2025-03-04","Mudon","Al Ranim","Al Ranim 1","","","3000000","1353","14563","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Q2 2025 | Prime Location","Dubai Properties","",""
"11661853","2025-11-24","Mudon","Al Ranim","Al Ranim 1","","","3195000","1441","15510","2217","206","Townhouse","3","","NULL","NULL","","1805","167.66","Type 3B1","G+1","Active Listings","Ideally Located | Mortgage Available | Call NOW","Dubai Properties","",""
"11534783","2025-09-27","Mudon","Al Ranim","Al Ranim 1","","","3100000","1398","15049","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3BR Townhouse | Ready to Move in | Single Row","Dubai Properties","",""
"12502771","2026-01-30","Mudon","Al Ranim","Al Ranim 1","","","4150000","1629","17527","2548","236.78","Townhouse","4","","","","","2915","270.77","Type 4B1","G+1","Title Deed","","Dubai Properties","","Resale"
